time_segment_key,  Start_Time_date,  Start_Time_time,  Duration,  Approved,  myPay_Key,  Pay_Created_Date,valid
 5539614,  4.0,  9.0,   8.00000,   0,   0,   NULL, true
 5539614,  4.0,  2.75,   8.00000,   0,   0,   NULL, false
 4163444,  7.0,  7.6666665,   2.83333,   0,   0,   NULL, true
 5539589,  6.0,  7.5,   6.41667,   0,   0,   NULL, true
 5539589,  6.0,  3.25,   8.00000,   0,   0,   NULL, false
 5539585,  6.0,  7.5,   9.50000,   0,   0,   NULL, true
 5539586,  6.0,  7.5,   9.50000,   0,   0,   NULL, true
 5539587,  6.0,  7.5,   6.41667,   0,   0,   NULL, true
 5539587,  6.0,  5.25,   3.91667,   0,   0,   NULL, false
 5539592,  6.0,  7.5,   9.25000,   0,   0,   NULL, true
 5539592,  6.0,  7.75,   9.50000,   0,   0,   NULL, false
 6850313,  2.0,  11.0,   1.83333,   0,   0,   NULL, true
 6850313,  2.0,  11.5,   3.00000,   0,   0,   NULL, false
 9603062,  7.0,  10.666667,   5.83333,   0,   0,   NULL, true
 9603063,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 9603061,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 9603066,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 9603067,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 6850306,  7.0,  10.5,   2.16667,   0,   0,   NULL, true
 6850306,  7.0,  10.5,   1.50000,   0,   0,   NULL, false
 9603064,  7.0,  10.166667,   6.16667,   0,   0,   NULL, true
 9603065,  7.0,  10.666667,   5.83333,   0,   0,   NULL, true
 9603070,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 9603071,  7.0,  8.5,   8.50000,   0,   0,   NULL, true
 9603068,  7.0,  10.5,   6.16667,   0,   0,   NULL, true
 6850311,  2.0,  7.5,   3.00000,   0,   0,   NULL, true
 6850311,  2.0,  9.0,   2.16667,   0,   0,   NULL, false
 9603069,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 5539622,  3.0,  7.75,   8.00000,   0,   0,   NULL, true
 5539628,  4.0,  7.5,   9.00000,   0,   NULL,   NULL, true
 5539629,  4.0,  7.5,   9.00000,   0,   NULL,   NULL, true
 3245899,  6.0,  14.0,   2.50000,   0,   0,   NULL, true
 3245899,  6.0,  0.0,   2.50000,   0,   0,   NULL, false
 5539630,  4.0,  7.5,   9.00000,   0,   NULL,   NULL, true
 5539624,  2.0,  9.0,   8.00000,   0,   0,   NULL, true
 8292350,  2.0,  14.666667,   1.33333,   0,   0,   NULL, true
 9668376,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8292336,  2.0,  14.666667,   1.33333,   0,   0,   NULL, true
 8292324,  2.0,  14.666667,   1.33333,   0,   0,   NULL, true
 4163487,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163487,  2.0,  7.25,   8.00000,   0,   0,   NULL, false
 4163487,  7.0,  7.5,   8.00000,   0,   0,   NULL, false
 9602866,  2.0,  9.0,   4.16667,   0,   0,   NULL, true
 9602867,  2.0,  9.083333,   4.08333,   0,   0,   NULL, true
 4163485,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163485,  2.0,  7.75,   8.00000,   0,   0,   NULL, false
 4163485,  7.0,  7.5,   8.00000,   0,   0,   NULL, false
 9602865,  2.0,  9.0,   4.16667,   0,   0,   NULL, true
 4163483,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163483,  2.0,  7.75,   7.00000,   0,   0,   NULL, false
 9602870,  2.0,  9.166667,   4.00000,   0,   0,   NULL, true
 9602871,  2.0,  9.0,   4.16667,   0,   0,   NULL, true
 4163481,  1.0,  8.5,   7.00000,   0,   0,   NULL, true
 9602868,  2.0,  9.0,   4.50000,   0,   0,   NULL, true
 4163480,  1.0,  8.5,   7.00000,   0,   0,   NULL, true
 9602869,  2.0,  9.0,   4.16667,   0,   0,   NULL, true
 4163479,  1.0,  8.5,   7.00000,   0,   0,   NULL, true
 9602874,  2.0,  9.0,   4.50000,   0,   0,   NULL, true
 8292311,  2.0,  9.0,   6.50000,   0,   0,   NULL, true
 9602875,  2.0,  9.416667,   3.75000,   0,   0,   NULL, true
 4163477,  1.0,  8.5,   7.00000,   0,   0,   NULL, true
 4163477,  1.0,  9.25,   6.50000,   0,   0,   NULL, false
 9602872,  2.0,  9.0,   4.50000,   0,   0,   NULL, true
 4163476,  7.0,  8.0,   6.50000,   0,   0,   NULL, true
 9602873,  2.0,  9.416667,   3.75000,   0,   0,   NULL, true
 9602878,  2.0,  9.0,   4.50000,   0,   0,   NULL, true
 9602876,  2.0,  9.0,   4.16667,   0,   0,   NULL, true
 4163472,  7.0,  7.6666665,   6.83333,   0,   0,   NULL, true
 9602877,  2.0,  9.166667,   4.00000,   0,   0,   NULL, true
 4163471,  7.0,  7.6666665,   6.83333,   0,   0,   NULL, true
 4163470,  7.0,  7.6666665,   6.83333,   0,   0,   NULL, true
 8292301,  2.0,  9.0,   6.50000,   0,   0,   NULL, true
 4163467,  7.0,  7.6666665,   2.83333,   0,   0,   NULL, true
 9668392,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 9668429,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 9668459,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8292474,  7.0,  7.5,   0.25000,   0,   0,   NULL, true
 9603226,  3.0,  9.5,   6.08333,   0,   0,   NULL, true
 9603227,  3.0,  10.0,   5.00000,   0,   0,   NULL, true
 8554633,  1.0,  7.0,   8.50000,   0,   0,   NULL, true
 8554633,  1.0,  7.5,   8.00000,   0,   0,   NULL, false
 9603230,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8292467,  7.0,  7.75,   7.25000,   0,   0,   NULL, true
 9603231,  3.0,  9.5,   5.50000,   0,   0,   NULL, true
 9603228,  3.0,  9.5,   5.50000,   0,   0,   NULL, true
 9603229,  3.0,  10.0,   5.00000,   0,   0,   NULL, true
 7702629,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 7702628,  5.0,  16.75,   0.58333,   0,   0,   NULL, true
 7702631,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 7702625,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 7702624,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 6916223,  4.0,  7.5,   4.00000,   0,   0,   NULL, true
 8292456,  7.0,  7.5,   0.25000,   0,   0,   NULL, true
 7702637,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 6916208,  3.0,  7.5,   7.50000,   0,   0,   NULL, true
 6916208,  3.0,  7.5,   3.50000,   0,   0,   NULL, false
 6916208,  3.0,  8.0,   8.00000,   0,   0,   NULL, false
 7702638,  1.0,  9.533334,   0.13333,   0,   0,   NULL, true
 6916213,  3.0,  7.5,   7.50000,   0,   0,   NULL, true
 6916213,  3.0,  7.5,   8.00000,   0,   0,   NULL, false
 7702633,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 8554655,  1.0,  7.0,   8.50000,   0,   0,   NULL, true
 8554655,  1.0,  7.5,   8.00000,   0,   0,   NULL, false
 7702635,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 7702634,  5.0,  16.666666,   0.58333,   0,   0,   NULL, true
 8292445,  7.0,  7.5,   8.00000,   0,   0,   NULL, true
 9668790,  2.0,  7.5,   8.50000,   0,   0,   NULL, true
 8554661,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 8554665,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8292428,  7.0,  14.0,   2.33333,   0,   0,   NULL, true
 8882357,  3.0,  7.5,   5.00000,   0,   0,   NULL, true
 9603232,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 9603233,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8554678,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 9275579,  5.0,  13.0,   2.00000,   0,   0,   NULL, true
 9603243,  1.0,  7.5,   6.58333,   0,   0,   NULL, true
 8882365,  3.0,  7.0,   5.50000,   0,   0,   NULL, true
 8554686,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163711,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882375,  3.0,  7.0,   0.25000,   0,   0,   NULL, true
 9668816,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882371,  3.0,  7.5,   4.75000,   0,   0,   NULL, true
 6719523,  3.0,  9.0,   6.50000,   0,   0,   NULL, true
 6719520,  2.0,  9.0,   6.50000,   0,   0,   NULL, true
 6719520,  2.0,  8.0,   8.00000,   0,   0,   NULL, false
 8882368,  3.0,  7.0,   0.25000,   0,   0,   NULL, true
 4163703,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163703,  2.0,  8.25,   2.83333,   0,   0,   NULL, false
 4163703,  1.0,  11.75,   2.83333,   0,   0,   NULL, false
 8816846,  6.0,  7.5,   5.33333,   0,   0,   NULL, true
 4163702,  7.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882381,  3.0,  7.5,   4.75000,   0,   0,   NULL, true
 8816843,  6.0,  7.5,   5.33333,   0,   0,   NULL, true
 4163696,  7.0,  7.5,   8.00000,   0,   0,   NULL, true
 8554701,  2.0,  10.25,   5.25000,   0,   0,   NULL, true
 8816855,  6.0,  7.5,   5.33333,   0,   0,   NULL, true
 8882390,  3.0,  7.5,   4.75000,   0,   0,   NULL, true
 8816850,  6.0,  7.5,   5.33333,   0,   0,   NULL, true
 4163688,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163688,  2.0,  7.5,   7.00000,   0,   0,   NULL, false
 4163687,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 4163687,  2.0,  7.25,   8.25000,   0,   0,   NULL, false
 4163687,  7.0,  7.5,   8.25000,   0,   0,   NULL, false
 8816863,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 8554712,  3.0,  7.6666665,   7.83333,   0,   0,   NULL, true
 8816861,  6.0,  7.5,   9.33333,   0,   0,   NULL, true
 8292386,  2.0,  14.666667,   1.33333,   0,   0,   NULL, true
 8882394,  3.0,  12.25,   2.25000,   0,   0,   NULL, true
 8554722,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 8816870,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603312,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 8816866,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603318,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 8816876,  6.0,  12.833333,   4.00000,   0,   0,   NULL, true
 9603320,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 8882412,  3.0,  7.5,   4.75000,   0,   0,   NULL, true
 8554735,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603325,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 8882423,  3.0,  12.25,   2.25000,   0,   0,   NULL, true
 8292361,  2.0,  14.666667,   1.33333,   0,   0,   NULL, true
 6719519,  2.0,  9.0,   6.50000,   0,   0,   NULL, true
 6719519,  2.0,  10.0,   8.00000,   0,   0,   NULL, false
 8882430,  3.0,  7.5,   4.66667,   0,   0,   NULL, true
 6719517,  2.0,  9.0,   6.50000,   0,   0,   NULL, true
 6719517,  2.0,  8.5,   8.00000,   0,   0,   NULL, false
 9603310,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 6719515,  2.0,  8.5,   0.25000,   0,   0,   NULL, true
 6719515,  2.0,  16.75,   6.50000,   0,   0,   NULL, false
 8554751,  3.0,  7.6666665,   7.83333,   0,   0,   NULL, true
 8554748,  2.0,  10.25,   5.25000,   0,   0,   NULL, true
 8882425,  3.0,  7.5,   1.95000,   0,   0,   NULL, true
 9668624,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 8751107,  2.0,  10.0,   0.33333,   0,   0,   NULL, true
 3967158,  7.0,  8.0,   5.00000,   0,   0,   NULL, true
 3967158,  7.0,  8.0,   8.50000,   0,   0,   NULL, false
 9603072,  7.0,  11.166667,   5.33333,   0,   0,   NULL, true
 4163750,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 5933251,  6.0,  7.5,   7.00000,   0,   0,   NULL, true
 5933251,  6.0,  11.5,   3.00000,   0,   0,   NULL, false
 5933249,  6.0,  7.5,   3.00000,   0,   0,   NULL, true
 5933249,  6.0,  7.75,   3.00000,   0,   0,   NULL, false
 5933254,  5.0,  8.5,   5.00000,   0,   0,   NULL, true
 5933254,  5.0,  7.5,   7.00000,   0,   0,   NULL, false
 5933255,  5.0,  7.5,   0.50000,   0,   0,   NULL, true
 5933255,  5.0,  14.0,   5.00000,   0,   0,   NULL, false
 4163744,  2.0,  8.0,   7.50000,   0,   0,   NULL, true
 4163738,  2.0,  8.0,   5.50000,   0,   0,   NULL, true
 4163730,  2.0,  8.0,   5.50000,   0,   0,   NULL, true
 9668640,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 9668640,  2.0,  8.0,   8.00000,   0,   0,   NULL, false
 4163721,  2.0,  7.75,   7.75000,   0,   0,   NULL, true
 4163721,  2.0,  7.75,   7.00000,   0,   0,   NULL, false
 4163720,  2.0,  7.75,   7.75000,   0,   0,   NULL, true
 4163720,  2.0,  7.75,   7.00000,   0,   0,   NULL, false
 6916265,  4.0,  7.5,   7.50000,   0,   0,   NULL, true
 8554566,  1.0,  8.0,   8.00000,   0,   0,   NULL, true
 8554566,  1.0,  8.0,   7.50000,   0,   0,   NULL, false
 3967226,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 3967226,  2.0,  7.5,   8.50000,   0,   0,   NULL, false
 6916270,  3.0,  7.5,   8.00000,   1,   0,   NULL, true
 6916270,  3.0,  7.75,   8.00000,   0,   0,   NULL, false
 6916270,  3.0,  7.5,   8.00000,   0,   0,   NULL, false
 8554571,  3.0,  7.5,   6.00000,   0,   0,   NULL, true
 8554568,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 3246306,  6.0,  13.166667,   3.33333,   0,   0,   NULL, true
 6916282,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 6916282,  3.0,  7.25,   8.00000,   0,   0,   NULL, false
 8554581,  1.0,  8.25,   7.25000,   0,   0,   NULL, true
 6916272,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8554587,  1.0,  10.25,   5.75000,   0,   0,   NULL, true
 8554587,  1.0,  7.5,   8.00000,   0,   0,   NULL, false
 6916275,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 6916275,  3.0,  7.75,   8.00000,   0,   0,   NULL, false
 6916278,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 6916278,  3.0,  6.0,   8.25000,   0,   0,   NULL, false
 8292513,  5.0,  16.833334,   0.33333,   0,   0,   NULL, true
 5933246,  5.0,  7.75,   3.00000,   0,   0,   NULL, true
 5933246,  5.0,  7.75,   2.50000,   0,   0,   NULL, false
 5933247,  5.0,  12.0,   2.00000,   0,   0,   NULL, true
 5933247,  5.0,  12.0,   3.00000,   0,   0,   NULL, false
 8554599,  3.0,  7.5,   6.00000,   0,   0,   NULL, true
 4229287,  4.0,  7.5,   3.75000,   0,   0,   NULL, true
 4229287,  4.0,  8.0,   8.00000,   0,   0,   NULL, false
 3246297,  6.0,  14.0,   2.50000,   0,   0,   NULL, true
 3967189,  6.0,  8.0,   6.25000,   0,   0,   NULL, true
 6916227,  3.0,  7.5,   7.50000,   0,   0,   NULL, true
 6916227,  3.0,  7.75,   8.00000,   0,   0,   NULL, false
 4229292,  4.0,  7.5,   3.75000,   1,   0,   NULL, true
 4229292,  4.0,  6.0,   6.75000,   0,   0,   NULL, false
 4229292,  4.0,  7.5,   3.75000,   0,   0,   NULL, false
 3967185,  5.0,  8.25,   7.25000,   0,   0,   NULL, true
 3967185,  5.0,  8.25,   7.75000,   0,   0,   NULL, false
 3967181,  4.0,  8.0,   8.00000,   0,   0,   NULL, true
 4229299,  4.0,  7.5,   3.75000,   0,   0,   NULL, true
 4229299,  4.0,  9.5,   6.75000,   0,   0,   NULL, false
 3967177,  2.0,  8.0,   8.00000,   0,   0,   NULL, true
 4229301,  4.0,  7.5,   3.75000,   0,   0,   NULL, true
 4229301,  4.0,  6.5,   6.75000,   0,   0,   NULL, false
 4229302,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 4229302,  4.0,  7.75,   7.50000,   0,   0,   NULL, false
 4229302,  4.0,  7.5,   8.00000,   0,   0,   NULL, false
 3967179,  3.0,  8.0,   8.00000,   0,   0,   NULL, true
 8554613,  3.0,  7.5,   5.50000,   0,   0,   NULL, true
 4229304,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 8292482,  7.0,  7.75,   5.75000,   0,   0,   NULL, true
 8882567,  3.0,  7.5,   8.08333,   0,   0,   NULL, true
 4622657,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622670,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817038,  5.0,  14.083333,   2.21667,   0,   0,   NULL, true
 4622671,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817039,  5.0,  14.083333,   2.21667,   0,   0,   NULL, true
 8882574,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817037,  5.0,  14.083333,   2.21667,   0,   0,   NULL, true
 8882572,  3.0,  7.5,   8.13333,   0,   0,   NULL, true
 4622666,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622667,  3.0,  7.5,   6.50000,   0,   0,   NULL, true
 4622664,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882569,  3.0,  7.5,   4.76667,   0,   0,   NULL, true
 9603484,  2.0,  9.416667,   3.50000,   0,   0,   NULL, true
 8882568,  3.0,  7.5,   4.50000,   0,   0,   NULL, true
 8817046,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8882583,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622679,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817047,  5.0,  7.5,   8.25000,   0,   0,   NULL, true
 8882582,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817044,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8882581,  3.0,  7.5,   8.16667,   0,   0,   NULL, true
 4622677,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817045,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8882580,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817042,  5.0,  8.833333,   6.66667,   0,   0,   NULL, true
 8882579,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622675,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817043,  5.0,  8.833333,   6.66667,   0,   0,   NULL, true
 8882578,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817040,  5.0,  14.0,   2.00000,   0,   0,   NULL, true
 8817041,  5.0,  14.0,   0.88333,   0,   0,   NULL, true
 8817054,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8882591,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622687,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622687,  4.0,  8.25,   6.83333,   0,   0,   NULL, false
 8817055,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 4622684,  3.0,  8.666667,   6.83333,   0,   0,   NULL, true
 8817052,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8817053,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8882588,  3.0,  7.5,   8.16667,   0,   0,   NULL, true
 8817050,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8817051,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8882586,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4622680,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817048,  5.0,  7.5,   6.00000,   0,   0,   NULL, true
 8882585,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817049,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 9603469,  2.0,  9.166667,   3.75000,   0,   0,   NULL, true
 9603469,  2.0,  9.166667,   4.00000,   0,   0,   NULL, false
 8817062,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 8882599,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817063,  5.0,  7.5,   6.00000,   0,   0,   NULL, true
 4622692,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817060,  5.0,  7.5,   1.33333,   0,   0,   NULL, true
 8882597,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603504,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8817061,  5.0,  7.5,   5.50000,   0,   0,   NULL, true
 4622690,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817058,  5.0,  9.416667,   4.33333,   0,   0,   NULL, true
 8817059,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8817056,  5.0,  7.5,   1.33333,   0,   0,   NULL, true
 8817057,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8817070,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603514,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8882606,  3.0,  12.166667,   3.33333,   0,   0,   NULL, true
 8882603,  3.0,  9.0,   5.50000,   0,   0,   NULL, true
 9603518,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8817064,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8882601,  3.0,  9.0,   5.50000,   0,   0,   NULL, true
 4622697,  4.0,  7.5,   5.33333,   0,   0,   NULL, true
 4622697,  4.0,  7.25,   8.00000,   0,   0,   NULL, false
 8817065,  5.0,  7.5,   6.41667,   0,   0,   NULL, true
 8882615,  3.0,  12.283334,   3.21667,   0,   0,   NULL, true
 3967245,  5.0,  14.333333,   2.33333,   0,   0,   NULL, true
 3967245,  5.0,  14.5,   2.33333,   0,   0,   NULL, false
 3967245,  5.0,  14.333333,   2.33333,   0,   0,   NULL, false
 3967245,  5.0,  14.25,   2.33333,   0,   0,   NULL, false
 3967245,  6.0,  14.333333,   2.33333,   0,   0,   NULL, false
 8817079,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882614,  3.0,  12.283334,   3.13333,   0,   0,   NULL, true
 8882612,  3.0,  12.166667,   3.25000,   0,   0,   NULL, true
 8882611,  3.0,  12.166667,   3.33333,   0,   0,   NULL, true
 8817075,  5.0,  7.5,   8.25000,   0,   0,   NULL, true
 8817072,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882608,  3.0,  12.166667,   3.33333,   0,   0,   NULL, true
 8817086,  5.0,  7.5,   8.16667,   0,   0,   NULL, true
 4622719,  2.0,  7.5,   4.00000,   0,   0,   NULL, true
 4622719,  2.0,  8.0,   8.00000,   0,   0,   NULL, false
 3967238,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 3967238,  4.0,  7.5,   7.50000,   0,   0,   NULL, false
 8817084,  5.0,  7.5,   8.16667,   0,   0,   NULL, true
 8882621,  3.0,  14.933333,   1.06667,   0,   0,   NULL, true
 3967239,  5.0,  7.5,   3.00000,   0,   0,   NULL, true
 3967239,  5.0,  7.5,   8.00000,   0,   0,   NULL, false
 3967239,  5.0,  7.5,   3.00000,   0,   0,   NULL, false
 3967234,  3.0,  7.5,   5.50000,   0,   0,   NULL, true
 3967234,  3.0,  7.5,   8.00000,   0,   0,   NULL, false
 3967234,  3.0,  7.5,   5.50000,   0,   0,   NULL, false
 8817080,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817093,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882628,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817091,  5.0,  7.5,   8.20000,   0,   0,   NULL, true
 8882625,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817103,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7702842,  4.0,  8.75,   0.25000,   0,   0,   NULL, true
 5146910,  2.0,  15.0,   3.00000,   0,   0,   NULL, true
 5146910,  2.0,  13.0,   4.75000,   0,   0,   NULL, false
 8817110,  5.0,  9.0,   5.50000,   0,   0,   NULL, true
 5146911,  3.0,  10.5,   7.00000,   0,   0,   NULL, true
 5146911,  3.0,  8.0,   3.00000,   0,   0,   NULL, false
 8882646,  4.0,  7.5,   4.08333,   0,   0,   NULL, true
 5146908,  5.0,  7.5,   3.75000,   0,   0,   NULL, true
 5146909,  5.0,  7.25,   6.25000,   0,   0,   NULL, true
 5146909,  5.0,  5.75,   3.75000,   0,   0,   NULL, false
 6129934,  2.0,  7.5,   7.66667,   0,   0,   NULL, true
 6129934,  2.0,  7.75,   9.00000,   0,   0,   NULL, false
 8817109,  5.0,  9.0,   5.50000,   0,   0,   NULL, true
 8882644,  4.0,  7.5,   4.08333,   0,   0,   NULL, true
 5146906,  5.0,  7.5,   3.75000,   0,   0,   NULL, true
 5146907,  5.0,  7.5,   3.75000,   0,   0,   NULL, true
 5146907,  5.0,  7.25,   3.75000,   0,   0,   NULL, false
 8817107,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 9603524,  3.0,  11.5,   3.50000,   0,   0,   NULL, true
 8817105,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8817118,  5.0,  13.5,   2.50000,   0,   0,   NULL, true
 8817118,  5.0,  13.5,   2.00000,   0,   0,   NULL, false
 5146903,  5.0,  7.5,   3.75000,   0,   0,   NULL, true
 5146903,  5.0,  7.25,   4.16667,   0,   0,   NULL, false
 8882653,  4.0,  7.5,   6.61667,   0,   0,   NULL, true
 8817117,  5.0,  13.5,   2.00000,   0,   0,   NULL, true
 8817115,  5.0,  14.0,   2.00000,   0,   0,   NULL, true
 8817112,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8882648,  4.0,  7.5,   3.85000,   0,   0,   NULL, true
 8817126,  5.0,  13.916667,   0.50000,   0,   0,   NULL, true
 8882662,  4.0,  7.5,   3.85000,   0,   0,   NULL, true
 8882660,  4.0,  7.5,   2.50000,   0,   0,   NULL, true
 8817123,  5.0,  13.5,   2.50000,   0,   0,   NULL, true
 8817120,  5.0,  13.5,   2.50000,   0,   0,   NULL, true
 8817121,  5.0,  13.5,   2.50000,   0,   0,   NULL, true
 8817134,  6.0,  10.75,   0.25000,   0,   0,   NULL, true
 8882671,  4.0,  7.5,   3.80000,   0,   0,   NULL, true
 8817135,  6.0,  10.75,   0.25000,   0,   0,   NULL, true
 8817132,  6.0,  11.5,   0.66667,   0,   0,   NULL, true
 8817133,  6.0,  11.5,   0.66667,   0,   0,   NULL, true
 8882668,  4.0,  7.5,   3.86667,   0,   0,   NULL, true
 8817130,  6.0,  11.5,   0.66667,   0,   0,   NULL, true
 8817131,  6.0,  11.5,   0.66667,   0,   0,   NULL, true
 8882666,  4.0,  7.5,   3.91667,   0,   0,   NULL, true
 8817128,  5.0,  13.916667,   0.50000,   0,   0,   NULL, true
 8882664,  4.0,  7.5,   4.51667,   0,   0,   NULL, true
 8882678,  4.0,  7.5,   4.08333,   0,   0,   NULL, true
 6129967,  2.0,  15.666667,   0.58333,   1,   0,   NULL, true
 6129967,  2.0,  15.75,   7.66667,   0,   0,   NULL, false
 6129967,  2.0,  15.666667,   0.58333,   0,   0,   NULL, false
 8817140,  6.0,  7.5,   3.25000,   0,   0,   NULL, true
 8882677,  4.0,  7.5,   3.63333,   0,   0,   NULL, true
 8817141,  6.0,  7.5,   3.25000,   0,   0,   NULL, true
 8817138,  6.0,  7.5,   3.25000,   0,   0,   NULL, true
 8882675,  4.0,  7.5,   3.83333,   0,   0,   NULL, true
 8817139,  6.0,  7.5,   3.25000,   0,   0,   NULL, true
 8817136,  6.0,  10.75,   0.25000,   0,   0,   NULL, true
