time_segment_key,  Start_Time_date,  Start_Time_time,  Duration,  Approved,  myPay_Key,  Pay_Created_Date, valid
 4295630,  4.0,  9.25,   7.50000,   1,   283149,   2015-09-01 19:30:43, true
 7637989,  3.0,  0.0,   1.00000,   1,   444026,   2016-10-05 15:46:15, true
 3640228,  2.0,  8.25,   7.75000,   1,   253280,   2015-06-03 14:53:36, true
 7572453,  5.0,  9.25,   6.50000,   1,   444022,   2016-10-05 15:42:44, true
 4295642,  5.0,  9.25,   7.50000,   1,   283149,   2015-09-01 19:30:43, true
 7637993,  4.0,  0.0,   1.00000,   1,   444026,   2016-10-05 15:46:15, true
 4295648,  6.0,  9.0,   7.50000,   1,   283149,   2015-09-01 19:30:43, true
 6392779,  6.0,  11.0,   6.00000,   1,   390872,   2016-06-01 14:49:26, true
 7637979,  2.0,  0.0,   1.00000,   1,   444026,   2016-10-05 15:46:15, true
 5999597,  2.0,  8.25,   8.50000,   1,   378635,   2016-05-04 13:04:26, true
 7900101,  5.0,  8.5,   7.50000,   1,   457010,   2016-11-02 12:46:46, true
 7900088,  5.0,  8.0,   9.50000,   1,   456420,   2016-11-01 15:26:29, true
 6392736,  6.0,  9.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 4230024,  4.0,  8.25,   7.75000,   1,   283149,   2015-09-01 19:30:43, true
 4623247,  4.0,  8.75,   8.00000,   1,   306785,   2015-11-03 19:00:23, true
 6392746,  6.0,  11.0,   5.00000,   0,   0,   NULL, true
 7900074,  2.0,  8.0,   9.50000,   1,   456420,   2016-11-01 15:26:29, true
 4623249,  5.0,  8.75,   7.50000,   1,   306785,   2015-11-03 19:00:23, true
 7965614,  4.0,  7.75,   7.00000,   1,   470365,   2016-11-30 18:12:35, true
 5999489,  2.0,  8.25,   8.00000,   1,   378635,   2016-05-04 13:04:26, true
 3574763,  5.0,  8.5,   8.75000,   1,   253280,   2015-06-03 14:53:36, true
 4426659,  6.0,  7.5,   0.25000,   1,   293010,   2015-09-29 20:01:57, true
 3574741,  6.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 7834514,  6.0,  7.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7506836,  2.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 7965578,  4.0,  9.25,   5.75000,   1,   470365,   2016-11-30 18:12:35, true
 3967944,  3.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 4426679,  3.0,  7.75,   7.75000,   1,   293010,   2015-09-29 20:01:57, true
 4426677,  2.0,  7.75,   8.75000,   1,   293010,   2015-09-29 20:01:57, true
 7441286,  3.0,  9.0,   8.25000,   1,   444022,   2016-10-05 15:42:44, true
 4033476,  3.0,  9.5,   6.25000,   1,   274568,   2015-08-06 17:02:31, true
 4426682,  6.0,  7.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 3967943,  6.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 4426686,  5.0,  7.75,   7.75000,   1,   293010,   2015-09-29 20:01:57, true
 4295615,  2.0,  9.0,   7.50000,   1,   283149,   2015-09-01 19:30:43, true
 4426684,  4.0,  7.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 7834504,  5.0,  8.5,   9.00000,   1,   457010,   2016-11-02 12:46:46, true
 5803096,  5.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 7179372,  4.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 6196316,  6.0,  0.0,   1.00000,   1,   378635,   2016-05-04 13:04:26, true
 5082185,  5.0,  8.0,   8.00000,   1,   332722,   2016-01-11 19:25:31, true
 6196314,  4.0,  0.0,   1.00000,   1,   378635,   2016-05-04 13:04:26, true
 6392933,  5.0,  12.75,   2.25000,   1,   390872,   2016-06-01 14:49:26, true
 6196315,  5.0,  0.0,   1.00000,   1,   378635,   2016-05-04 13:04:26, true
 5082187,  6.0,  8.0,   8.00000,   1,   332722,   2016-01-11 19:25:31, true
 6196313,  3.0,  0.0,   1.00000,   1,   378635,   2016-05-04 13:04:26, true
 5803089,  5.0,  7.0,   6.00000,   1,   363832,   2016-03-30 13:12:11, true
 5082183,  4.0,  7.75,   9.00000,   1,   332722,   2016-01-11 19:25:31, true
 5082177,  2.0,  8.0,   8.00000,   1,   332722,   2016-01-11 19:25:31, true
 5082179,  3.0,  7.75,   9.00000,   1,   332722,   2016-01-11 19:25:31, true
 5803095,  5.0,  8.25,   9.00000,   1,   363832,   2016-03-30 13:12:11, true
 5737542,  4.0,  8.0,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 6392947,  5.0,  15.5,   3.25000,   1,   390872,   2016-06-01 14:49:26, true
 7900266,  2.0,  9.0,   5.00000,   1,   470365,   2016-11-30 18:12:35, true
 5737538,  3.0,  8.0,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 5737546,  5.0,  8.0,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 6392959,  6.0,  8.75,   4.00000,   1,   390872,   2016-06-01 14:49:26, true
 8293472,  5.0,  8.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 7900248,  5.0,  9.0,   5.00000,   1,   457010,   2016-11-02 12:46:46, true
 8162397,  4.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 8162398,  5.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 8162399,  6.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 4426852,  5.0,  11.75,   4.25000,   1,   293010,   2015-09-29 20:01:57, true
 8162395,  3.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 4426863,  6.0,  7.5,   4.00000,   1,   293010,   2015-09-29 20:01:57, true
 6392910,  4.0,  14.5,   4.00000,   1,   390872,   2016-06-01 14:49:26, true
 7900247,  4.0,  9.0,   5.00000,   1,   457010,   2016-11-02 12:46:46, true
 3574787,  6.0,  7.5,   6.50000,   1,   253280,   2015-06-03 14:53:36, true
 6392920,  5.0,  7.5,   4.50000,   1,   390872,   2016-06-01 14:49:26, true
 8686782,  6.0,  7.5,   8.00000,   1,   500179,   2017-02-01 17:19:31, true
 6392865,  2.0,  13.0,   4.50000,   1,   390872,   2016-06-01 14:49:26, true
 3968125,  6.0,  8.0,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 3574900,  6.0,  8.5,   7.00000,   1,   253280,   2015-06-03 14:53:36, true
 8293436,  6.0,  0.0,   1.00000,   1,   488700,   2017-01-09 12:24:08, true
 9276623,  2.0,  8.25,   8.25000,   1,   531849,   2017-04-06 10:32:57, true
 5868570,  2.0,  10.0,   7.00000,   1,   363832,   2016-03-30 13:12:11, true
 6851627,  4.0,  9.5,   6.00000,   1,   417133,   2016-08-03 17:52:14, true
 8293435,  5.0,  0.0,   1.00000,   1,   488700,   2017-01-09 12:24:08, true
 9276619,  5.0,  7.0,   9.25000,   1,   531849,   2017-04-06 10:32:57, true
 6392872,  3.0,  8.75,   5.25000,   1,   390872,   2016-06-01 14:49:26, true
 8293428,  4.0,  0.0,   1.00000,   1,   488700,   2017-01-09 12:24:08, true
 3968115,  2.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 8293425,  3.0,  0.0,   1.00000,   1,   488700,   2017-01-09 12:24:08, true
 3968108,  6.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 8293420,  2.0,  0.0,   1.00000,   1,   488700,   2017-01-09 12:24:08, true
 3968111,  6.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 3968105,  3.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 3968106,  4.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 9276635,  3.0,  8.25,   8.50000,   1,   531849,   2017-04-06 10:32:57, true
 3968107,  5.0,  0.0,   1.00000,   1,   274568,   2015-08-06 17:02:31, true
 6392886,  3.0,  14.5,   3.25000,   1,   390872,   2016-06-01 14:49:26, true
 7244857,  4.0,  9.25,   6.50000,   1,   427911,   2016-08-30 14:05:06, true
 6392893,  4.0,  9.0,   5.00000,   1,   390872,   2016-06-01 14:49:26, true
 3968097,  5.0,  8.75,   6.75000,   1,   274568,   2015-08-06 17:02:31, true
 3968093,  4.0,  8.75,   7.25000,   1,   274568,   2015-08-06 17:02:31, true
 8162335,  2.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 4951084,  6.0,  0.0,   1.00000,   1,   317509,   2015-12-01 18:23:37, true
 5934130,  5.0,  8.233334,   7.68333,   1,   378635,   2016-05-04 13:04:26, true
 3968086,  6.0,  11.75,   5.25000,   1,   274568,   2015-08-06 17:02:31, true
 5737532,  2.0,  8.0,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 5934132,  6.0,  8.583333,   7.20000,   1,   378635,   2016-05-04 13:04:26, true
 5868585,  4.0,  8.5,   8.50000,   1,   363832,   2016-03-30 13:12:11, true
 5868587,  5.0,  8.75,   7.50000,   1,   363832,   2016-03-30 13:12:11, true
 5934121,  3.0,  8.066667,   8.51667,   1,   378635,   2016-05-04 13:04:26, true
 7638023,  6.0,  0.0,   1.00000,   1,   444026,   2016-10-05 15:46:15, true
 7244826,  5.0,  7.75,   8.25000,   1,   427911,   2016-08-30 14:05:06, true
 3968075,  6.0,  11.25,   5.50000,   1,   274568,   2015-08-06 17:02:31, true
 5934125,  4.0,  7.75,   8.45000,   1,   378635,   2016-05-04 13:04:26, true
 5868579,  3.0,  8.75,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 6392859,  2.0,  8.75,   3.50000,   1,   390872,   2016-06-01 14:49:26, true
 5999835,  3.0,  8.5,   7.16667,   1,   378610,   2016-05-04 12:44:50, true
 5868762,  3.0,  0.0,   1.00000,   1,   378711,   2016-05-04 14:38:13, true
 5868764,  4.0,  0.0,   1.00000,   1,   378711,   2016-05-04 14:38:13, true
 5934303,  3.0,  7.25,   10.08333,   1,   378635,   2016-05-04 13:04:26, true
 5868766,  5.0,  0.0,   1.00000,   1,   378711,   2016-05-04 14:38:13, true
 5999827,  2.0,  9.0,   7.16667,   1,   378610,   2016-05-04 12:44:50, true
 8031472,  2.0,  9.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 5868758,  2.0,  0.0,   1.00000,   1,   378711,   2016-05-04 14:38:13, true
 3443884,  6.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 5868737,  4.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 3837089,  3.0,  9.0,   5.50000,   1,   263292,   2015-07-02 16:17:22, true
 5868738,  5.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 3443881,  3.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 3443882,  4.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 5868743,  6.0,  0.0,   1.00000,   0,   0,   NULL, true
 3443883,  5.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 3837093,  4.0,  8.75,   6.25000,   1,   263292,   2015-07-02 16:17:22, true
 8031451,  3.0,  9.5,   3.50000,   0,   0,   NULL, true
 3968158,  5.0,  8.5,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 3968153,  6.0,  8.75,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 3837075,  2.0,  8.5,   3.50000,   1,   263292,   2015-07-02 16:17:22, true
 5344482,  4.0,  9.0,   7.50000,   1,   341299,   2016-02-02 19:18:19, true
 5934307,  5.0,  7.5,   9.58333,   1,   378635,   2016-05-04 13:04:26, true
 7179476,  4.0,  9.0,   0.75000,   0,   0,   NULL, true
 5934305,  4.0,  7.5,   9.33333,   1,   378635,   2016-05-04 13:04:26, true
 5999845,  4.0,  7.6666665,   8.00000,   1,   378610,   2016-05-04 12:44:50, true
 5934309,  6.0,  7.75,   8.25000,   1,   378635,   2016-05-04 13:04:26, true
 5737623,  3.0,  13.5,   3.25000,   1,   363832,   2016-03-30 13:12:11, true
 9473104,  6.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 4426881,  6.0,  8.5,   6.50000,   1,   293010,   2015-09-29 20:01:57, true
 5868701,  2.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 3837169,  5.0,  8.75,   5.75000,   1,   263292,   2015-07-02 16:17:22, true
 5868693,  6.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 5868692,  5.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 5737624,  4.0,  7.25,   5.75000,   1,   363832,   2016-03-30 13:12:11, true
 3443941,  4.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 3443942,  3.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 5868683,  3.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 3443943,  5.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 5868682,  2.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 7638178,  5.0,  9.0,   3.50000,   1,   444022,   2016-10-05 15:42:44, true
 5868686,  4.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 3443944,  6.0,  0.0,   1.00000,   1,   241255,   2015-04-29 17:52:42, true
 5737610,  4.0,  8.5,   8.75000,   1,   363832,   2016-03-30 13:12:11, true
 8228000,  7.0,  7.5,   3.00000,   1,   470365,   2016-11-30 18:12:35, true
 9473101,  5.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 7638186,  5.0,  13.0,   4.00000,   1,   444022,   2016-10-05 15:42:44, true
 5868728,  6.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 5868731,  2.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 7638167,  6.0,  9.0,   3.50000,   1,   444022,   2016-10-05 15:42:44, true
 8227993,  6.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 5868732,  3.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 7638161,  6.0,  13.0,   3.00000,   1,   444022,   2016-10-05 15:42:44, true
 8227992,  5.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 6392969,  6.0,  13.5,   2.50000,   1,   390872,   2016-06-01 14:49:26, true
 5868723,  3.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 8227991,  4.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 5868722,  2.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 8227990,  3.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 5868724,  4.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 8227987,  2.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 5868726,  5.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 4426931,  5.0,  8.5,   8.00000,   1,   293007,   2015-09-29 19:56:41, true
 8227981,  7.0,  8.0,   2.50000,   0,   0,   NULL, true
 7048346,  3.0,  8.25,   7.25000,   1,   427911,   2016-08-30 14:05:06, true
 8227980,  6.0,  9.5,   4.50000,   1,   470365,   2016-11-30 18:12:35, true
 8227977,  4.0,  9.5,   5.00000,   1,   470365,   2016-11-30 18:12:35, true
 4426934,  6.0,  8.5,   8.00000,   1,   293007,   2015-09-29 19:56:41, true
 5868705,  3.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 8227975,  5.0,  9.0,   5.50000,   1,   470365,   2016-11-30 18:12:35, true
 5868706,  4.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 5868709,  5.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 5868711,  4.0,  0.0,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 6392991,  2.0,  9.0,   3.50000,   1,   390872,   2016-06-01 14:49:26, true
 8359292,  5.0,  8.5,   9.50000,   1,   476966,   2016-12-14 15:05:18, true
 7834995,  6.0,  9.0,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7179621,  5.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 7179620,  2.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 7179623,  3.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 8359285,  4.0,  8.5,   9.50000,   1,   476966,   2016-12-14 15:05:18, true
 7179622,  6.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 7179617,  4.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 5672283,  3.0,  8.25,   8.25000,   1,   352718,   2016-03-02 11:40:44, true
 7179616,  6.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 8490380,  5.0,  9.0,   1.50000,   1,   488896,   2017-01-09 16:05:33, true
 7179619,  4.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 7179618,  5.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 7834977,  3.0,  9.0,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7900526,  5.0,  9.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 8490390,  6.0,  8.75,   6.25000,   1,   488896,   2017-01-09 16:05:33, true
 7834989,  5.0,  9.0,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7834987,  4.0,  9.0,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 3837210,  6.0,  7.5,   7.00000,   1,   263292,   2015-07-02 16:17:22, true
 3837208,  5.0,  8.5,   8.00000,   1,   263292,   2015-07-02 16:17:22, true
 5672306,  6.0,  8.5,   8.00000,   1,   352718,   2016-03-02 11:40:44, true
 9670070,  2.0,  7.75,   7.75000,   0,   0,   NULL, true
 9014689,  2.0,  0.0,   1.00000,   1,   514086,   2017-03-01 18:05:35, true
 7834972,  2.0,  9.0,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 9014690,  3.0,  0.0,   1.00000,   1,   514086,   2017-03-01 18:05:35, true
 7245150,  4.0,  8.75,   7.75000,   1,   427911,   2016-08-30 14:05:06, true
 5672295,  5.0,  8.5,   7.25000,   1,   352718,   2016-03-02 11:40:44, true
 5672292,  4.0,  8.5,   8.50000,   1,   352718,   2016-03-02 11:40:44, true
 7179615,  3.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 4296050,  2.0,  8.0,   7.00000,   1,   293010,   2015-09-29 20:01:57, true
 7179614,  2.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 5672289,  2.0,  8.5,   8.00000,   1,   352718,   2016-03-02 11:40:44, true
 7703885,  5.0,  8.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7245143,  3.0,  17.0,   3.50000,   1,   427911,   2016-08-30 14:05:06, true
 7703884,  4.0,  8.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7703886,  6.0,  8.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 7703881,  3.0,  8.5,   8.00000,   1,   457010,   2016-11-02 12:46:46, true
 4099452,  4.0,  7.75,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 5999903,  5.0,  7.6666665,   7.75000,   1,   378610,   2016-05-04 12:44:50, true
 5803293,  5.0,  9.0,   7.25000,   1,   363832,   2016-03-30 13:12:11, true
 4099448,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 4099449,  3.0,  7.5,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 4099446,  3.0,  0.0,   214.06000,   1,   274568,   2015-08-06 17:02:31, true
 5475610,  4.0,  8.25,   8.00000,   1,   352718,   2016-03-02 11:40:44, true
 5934352,  1.0,  10.0,   6.00000,   1,   378635,   2016-05-04 13:04:26, true
 4099440,  2.0,  7.75,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 7769380,  6.0,  8.0,   7.00000,   1,   457010,   2016-11-02 12:46:46, true
 7769378,  5.0,  8.0,   7.75000,   1,   457010,   2016-11-02 12:46:46, true
 4492572,  5.0,  0.0,   1.00000,   1,   293007,   2015-09-29 19:56:41, true
 4492573,  6.0,  0.0,   1.00000,   1,   293007,   2015-09-29 19:56:41, true
 4492569,  2.0,  0.0,   1.00000,   1,   293007,   2015-09-29 19:56:41, true
 4492570,  3.0,  0.0,   1.00000,   1,   293007,   2015-09-29 19:56:41, true
 4492571,  4.0,  0.0,   1.00000,   1,   293007,   2015-09-29 19:56:41, true
 6851852,  3.0,  7.0,   10.50000,   1,   417133,   2016-08-03 17:52:14, true
 3575135,  6.0,  8.25,   6.25000,   1,   253280,   2015-06-03 14:53:36, true
 5934379,  6.0,  8.5,   8.50000,   1,   378635,   2016-05-04 13:04:26, true
 5999913,  6.0,  7.6666665,   7.75000,   1,   378610,   2016-05-04 12:44:50, true
 4099518,  5.0,  8.5,   7.00000,   1,   274568,   2015-08-06 17:02:31, true
 5475794,  4.0,  16.5,   2.00000,   1,   352718,   2016-03-02 11:40:44, true
 6196703,  2.0,  8.5,   6.00000,   1,   382823,   2016-05-13 15:18:16, true
 8359421,  7.0,  7.0,   10.00000,   1,   476966,   2016-12-14 15:05:18, true
 4492743,  3.0,  8.75,   5.50000,   1,   306785,   2015-11-03 19:00:23, true
 4099515,  4.0,  13.25,   4.25000,   1,   274568,   2015-08-06 17:02:31, true
 7179752,  6.0,  8.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 4492738,  2.0,  8.75,   5.50000,   1,   306785,   2015-11-03 19:00:23, true
 7179749,  5.0,  8.5,   13.25000,   1,   427911,   2016-08-30 14:05:06, true
 7179748,  4.0,  8.25,   10.00000,   1,   427911,   2016-08-30 14:05:06, true
 4099508,  4.0,  8.75,   4.00000,   1,   274568,   2015-08-06 17:02:31, true
 4361672,  3.0,  7.5,   9.00000,   1,   293010,   2015-09-29 20:01:57, true
 7179751,  2.0,  9.5,   10.00000,   1,   427911,   2016-08-30 14:05:06, true
 8359413,  6.0,  9.25,   9.75000,   1,   476966,   2016-12-14 15:05:18, true
 7179750,  3.0,  8.0,   11.75000,   1,   427911,   2016-08-30 14:05:06, true
 5279196,  2.0,  9.0,   2.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179745,  4.0,  7.5,   7.50000,   0,   NULL,   NULL, true
 4361679,  3.0,  8.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 7179744,  5.0,  7.5,   7.50000,   0,   NULL,   NULL, true
 5279198,  3.0,  8.0,   8.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179747,  2.0,  7.5,   7.50000,   0,   NULL,   NULL, true
 5279199,  4.0,  9.0,   6.75000,   1,   338656,   2016-01-26 15:51:07, true
 7179746,  3.0,  7.5,   7.50000,   0,   NULL,   NULL, true
 8359406,  5.0,  10.5,   9.50000,   1,   476966,   2016-12-14 15:05:18, true
 4492753,  4.0,  9.0,   5.00000,   0,   0,   NULL, true
 8752409,  3.0,  8.25,   8.00000,   1,   493460,   2017-01-18 14:17:26, true
 4361695,  2.0,  8.75,   7.50000,   1,   293010,   2015-09-29 20:01:57, true
 4492761,  5.0,  8.75,   5.75000,   1,   306785,   2015-11-03 19:00:23, true
 8359391,  4.0,  9.25,   10.75000,   1,   476966,   2016-12-14 15:05:18, true
 8752421,  4.0,  10.0,   2.00000,   1,   493460,   2017-01-18 14:17:26, true
 5279218,  2.0,  8.5,   7.50000,   1,   341299,   2016-02-02 19:18:19, true
 6196733,  5.0,  10.75,   5.75000,   1,   390872,   2016-06-01 14:49:26, true
 7245259,  4.0,  9.5,   7.25000,   1,   427911,   2016-08-30 14:05:06, true
 5279222,  3.0,  9.0,   9.00000,   1,   341299,   2016-02-02 19:18:19, true
 8359385,  3.0,  12.0,   6.00000,   1,   476966,   2016-12-14 15:05:18, true
 5279225,  4.0,  8.0,   9.00000,   1,   341299,   2016-02-02 19:18:19, true
 5279226,  5.0,  9.0,   9.00000,   1,   341299,   2016-02-02 19:18:19, true
 8359378,  2.0,  8.0,   9.50000,   1,   476966,   2016-12-14 15:05:18, true
 5279231,  6.0,  9.0,   9.00000,   1,   341299,   2016-02-02 19:18:19, true
 5279200,  5.0,  9.5,   7.00000,   1,   338656,   2016-01-26 15:51:07, true
 6196718,  3.0,  8.0,   8.00000,   1,   382823,   2016-05-13 15:18:16, true
 7179741,  4.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279201,  6.0,  8.0,   10.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179740,  3.0,  0.0,   0.75000,   1,   427911,   2016-08-30 14:05:06, true
 7179743,  6.0,  7.5,   7.50000,   0,   NULL,   NULL, true
 7179742,  5.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279204,  2.0,  9.0,   13.75000,   1,   338656,   2016-01-26 15:51:07, true
 7179737,  3.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279205,  3.0,  9.0,   2.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179736,  2.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279206,  4.0,  9.0,   4.50000,   1,   338656,   2016-01-26 15:51:07, true
 7179739,  2.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279207,  6.0,  9.0,   2.00000,   1,   338656,   2016-01-26 15:51:07, true
 6196713,  5.0,  9.5,   6.00000,   1,   382823,   2016-05-13 15:18:16, true
 7179738,  6.0,  0.0,   0.75000,   1,   427911,   2016-08-30 14:05:06, true
 5279208,  2.0,  8.0,   8.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179733,  6.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 5279209,  3.0,  8.0,   8.00000,   1,   338656,   2016-01-26 15:51:07, true
 5279210,  4.0,  9.0,   4.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179735,  5.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 8555832,  3.0,  10.0,   4.00000,   1,   488896,   2017-01-09 16:05:33, true
 5279211,  5.0,  8.0,   8.00000,   1,   338656,   2016-01-26 15:51:07, true
 7179734,  4.0,  7.5,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 8031681,  3.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 4099458,  6.0,  7.75,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 5279212,  2.0,  8.0,   9.00000,   1,   341299,   2016-02-02 19:18:19, true
 6196706,  3.0,  8.25,   2.00000,   1,   382823,   2016-05-13 15:18:16, true
 5279213,  3.0,  8.0,   8.00000,   1,   341299,   2016-02-02 19:18:19, true
 4099456,  5.0,  7.75,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 5279214,  4.0,  8.0,   8.00000,   1,   341299,   2016-02-02 19:18:19, true
 5279215,  5.0,  8.0,   8.00000,   1,   341299,   2016-02-02 19:18:19, true
 4099580,  6.0,  13.0,   4.25000,   1,   274568,   2015-08-06 17:02:31, true
 6065566,  5.0,  6.75,   8.00000,   1,   378635,   2016-05-04 13:04:26, true
 8555845,  2.0,  10.5,   4.50000,   1,   488896,   2017-01-09 16:05:33, true
 6065556,  3.0,  8.0,   8.00000,   1,   378635,   2016-05-04 13:04:26, true
 5672347,  3.0,  8.5,   9.00000,   1,   363832,   2016-03-30 13:12:11, true
 6065553,  2.0,  8.0,   8.00000,   1,   378635,   2016-05-04 13:04:26, true
 8359345,  3.0,  7.0,   8.00000,   0,   0,   NULL, true
