time_segment_key, Start_Time_date, Start_Time_time, Duration, Approved, myPay_Key, Pay_Created_Date
  7663848, 3.0, 8.75,   8.25000,   1,   0,   NULL
  7663852, 2.0, 10.5,   5.50000,   1,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   0,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7729922, 3.0, 8.5,   6.75000,   0,   0,   NULL
  7729914, 2.0, 9.0,   7.75000,   0,   0,   NULL
  7729977, 4.0, 9.0,   5.50000,   0,   0,   NULL
  7729974, 4.0, 5.0,   2.00000,   0,   0,   NULL
  7729977, 4.0, 9.0,   5.25000,   0,   0,   NULL
  7730221, 6.0, 9.25,   5.75000,   0,   0,   NULL
  7730213, 5.0, 8.0,   7.50000,   0,   0,   NULL
  7730221, 6.0, 9.25,   5.75000,   0,   0,   NULL
  7730216, 5.0, 19.5,   3.25000,   0,   0,   NULL
  7730213, 5.0, 8.0,   7.50000,   0,   0,   NULL
  7729977, 4.0, 9.0,   5.25000,   0,   0,   NULL
  7729974, 4.0, 5.0,   2.00000,   0,   0,   NULL
  7729922, 3.0, 8.5,   6.75000,   0,   0,   NULL
  7730216, 4.0, 19.5,   3.25000,   0,   0,   NULL
  7730216, 5.0, 19.5,   3.25000,   0,   0,   NULL
  7729914, 2.0, 9.0,   7.75000,   0,   0,   NULL
  7730226, 2.0, 9.25,   9.00000,   0,   0,   NULL
  7730232, 3.0, 9.25,   5.00000,   0,   0,   NULL
  7719432, 2.0, 10.25,   6.50000,   0,   0,   NULL
  7736154, 3.0, 8.25,   8.75000,   0,   0,   NULL
  7739358, 2.0, 8.5,   7.25000,   0,   0,   NULL
  7739320, 3.0, 10.0,   5.50000,   0,   0,   NULL
  7739331, 4.0, 9.5,   7.75000,   0,   0,   NULL
  7739351, 6.0, 8.5,   8.50000,   0,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   0,   0,   NULL
  7739361, 3.0, 9.5,   8.75000,   0,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   0,   0,   NULL
  7748083, 4.0, 8.25,   9.00000,   0,   0,   NULL
  7749695, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7749702, 2.0, 0.0,   1.00000,   0,   0,   NULL
  7749706, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7757758, 5.0, 9.5,   7.33334,   0,   0,   NULL
  7767369, 5.0, 8.0,   9.00000,   0,   0,   NULL
  7767477, 6.0, 8.75,   7.00000,   0,   0,   NULL
  7767477, 6.0, 8.75,   7.00000,   0,   0,   NULL
  7767369, 5.0, 8.0,   9.00000,   0,   0,   NULL
  7748083, 4.0, 8.25,   9.00000,   0,   0,   NULL
  7736154, 3.0, 8.25,   8.75000,   0,   0,   NULL
  7719432, 2.0, 10.25,   6.50000,   0,   0,   NULL
  7775773, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7775774, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7775774, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7775773, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7749695, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7749706, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7749702, 2.0, 0.0,   1.00000,   0,   0,   NULL
  7767477, 6.0, 8.75,   7.00000,   1,   0,   NULL
  7767369, 5.0, 8.0,   9.00000,   1,   0,   NULL
  7748083, 4.0, 8.25,   9.00000,   1,   0,   NULL
  7736154, 3.0, 8.25,   8.75000,   1,   0,   NULL
  7719432, 2.0, 10.25,   6.50000,   1,   0,   NULL
  7783668, 4.0, 9.0,   2.00000,   0,   0,   NULL
  7783682, 4.0, 12.5,   2.50000,   0,   0,   NULL
  7783700, 5.0, 9.25,   7.00000,   0,   0,   NULL
  7783674, 4.0, 9.0,   2.00000,   0,   0,   NULL
  7783690, 4.0, 15.5,   1.25000,   0,   0,   NULL
  7783763, 6.0, 16.5,   1.25000,   0,   0,   NULL
  7783757, 6.0, 9.25,   4.75000,   0,   0,   NULL
  7783708, 5.0, 20.75,   1.25000,   0,   0,   NULL
  7783700, 5.0, 9.25,   7.00000,   0,   0,   NULL
  7783690, 4.0, 15.5,   1.25000,   0,   0,   NULL
  7783682, 4.0, 12.5,   2.50000,   0,   0,   NULL
  7783674, 4.0, 9.0,   2.00000,   0,   0,   NULL
  7730232, 3.0, 9.25,   5.00000,   0,   0,   NULL
  7730226, 2.0, 9.25,   9.00000,   0,   0,   NULL
  7783708, 5.0, 20.75,   1.25000,   0,   0,   NULL
  7783757, 6.0, 9.25,   4.75000,   0,   0,   NULL
  7783763, 6.0, 16.5,   1.25000,   0,   0,   NULL
  7783668, 4.0, 9.0,   2.00000,   0,   0,   NULL
  7730221, 6.0, 9.25,   5.75000,   1,   0,   NULL
  7730216, 5.0, 19.5,   3.25000,   1,   0,   NULL
  7730213, 5.0, 8.0,   7.50000,   1,   0,   NULL
  7729977, 4.0, 9.0,   5.25000,   1,   0,   NULL
  7729974, 4.0, 5.0,   2.00000,   1,   0,   NULL
  7729922, 3.0, 8.5,   6.75000,   1,   0,   NULL
  7729914, 2.0, 9.0,   7.75000,   1,   0,   NULL
  7775774, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7775773, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7749695, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7749706, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7749702, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7783763, 6.0, 16.5,   1.25000,   1,   0,   NULL
  7783757, 6.0, 9.25,   4.75000,   1,   0,   NULL
  7783708, 5.0, 20.75,   1.25000,   1,   0,   NULL
  7783700, 5.0, 9.25,   7.00000,   1,   0,   NULL
  7783690, 4.0, 15.5,   1.25000,   1,   0,   NULL
  7783682, 4.0, 12.5,   2.50000,   1,   0,   NULL
  7783674, 4.0, 9.0,   2.00000,   1,   0,   NULL
  7730232, 3.0, 9.25,   5.00000,   1,   0,   NULL
  7730226, 2.0, 9.25,   9.00000,   1,   0,   NULL
  7790565, 2.0, 8.75,   7.50000,   0,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7739351, 6.0, 8.5,   8.50000,   0,   0,   NULL
  7739331, 4.0, 9.5,   7.75000,   0,   0,   NULL
  7739320, 3.0, 10.0,   5.50000,   0,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7739351, 6.0, 8.5,   8.50000,   1,   0,   NULL
  7739331, 4.0, 9.5,   7.75000,   1,   0,   NULL
  7739320, 3.0, 10.0,   5.50000,   1,   0,   NULL
  7807241, 3.0, 8.5,   7.75000,   0,   0,   NULL
  7807241, 3.0, 8.5,   7.75000,   0,   0,   NULL
  7790565, 2.0, 8.75,   7.50000,   0,   0,   NULL
  7847409, 2.0, 0.0,   1.00000,   0,   0,   NULL
  7847411, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7847412, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7847414, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7847415, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7847415, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7847414, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7847412, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7847411, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7847409, 2.0, 0.0,   1.00000,   0,   0,   NULL
  7847415, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7847414, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7847412, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7847411, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7847409, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7883057, 4.0, 9.25,   7.75000,   0,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   0,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   0,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   0,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   0,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   0,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   0,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   0,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   0,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   0,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   0,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   0,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   0,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   0,   0,   NULL
  7883082, 4.0, 8.5,   5.75000,   0,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   0,   0,   NULL
  7739351, 6.0, 8.5,   8.50000,   1,   0,   NULL
  7739331, 4.0, 9.5,   7.75000,   1,   0,   NULL
  7739320, 3.0, 10.0,   5.50000,   1,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7739351, 6.0, 8.5,   8.50000,   1,   0,   NULL
  7739331, 4.0, 9.5,   7.75000,   1,   0,   NULL
  7739320, 3.0, 10.0,   5.50000,   1,   0,   NULL
  7644470, 2.0, 8.75,   3.41667,   1,   0,   NULL
  7898400, 4.0, 9.25,   8.75000,   0,   0,   NULL
  7898400, 4.0, 9.25,   8.75000,   0,   0,   NULL
  7807241, 3.0, 8.5,   7.75000,   0,   0,   NULL
  7790565, 2.0, 8.75,   7.50000,   0,   0,   NULL
  7898415, 4.0, 8.75,   10.50000,   0,   0,   NULL
  7898400, 4.0, 9.25,   8.75000,   1,   0,   NULL
  7807241, 3.0, 8.5,   7.75000,   1,   0,   NULL
  7790565, 2.0, 8.75,   7.50000,   1,   0,   NULL
  7899765, 5.0, 8.5,   7.50000,   0,   0,   NULL
  7907430, 2.0, 8.75,   8.50000,   0,   0,   NULL
  7907446, 3.0, 9.0,   8.25000,   0,   0,   NULL
  7907460, 4.0, 9.0,   8.25000,   0,   0,   NULL
  7907467, 5.0, 9.0,   8.25000,   0,   0,   NULL
  7907474, 6.0, 9.0,   7.50000,   0,   0,   NULL
  7907467, 5.0, 9.0,   8.25000,   0,   0,   NULL
  7907460, 4.0, 9.0,   8.25000,   0,   0,   NULL
  7907446, 3.0, 9.0,   8.25000,   0,   0,   NULL
  7907430, 2.0, 8.75,   8.50000,   0,   0,   NULL
  7907480, 2.0, 9.5,   6.50000,   0,   0,   NULL
  7907488, 3.0, 9.0,   8.25000,   0,   0,   NULL
  7907495, 4.0, 9.25,   7.00000,   0,   0,   NULL
  7907495, 4.0, 9.25,   5.75000,   0,   0,   NULL
  7907474, 6.0, 9.0,   7.50000,   0,   0,   NULL
  7907606, 3.0, 9.0,   8.50000,   0,   0,   NULL
  7907501, 5.0, 9.5,   5.00000,   0,   0,   NULL
  7907578, 6.0, 8.5,   5.50000,   0,   0,   NULL
  7907578, 6.0, 7.75,   5.50000,   0,   0,   NULL
  7907578, 6.0, 9.0,   4.25000,   0,   0,   NULL
  7907578, 6.0, 9.0,   4.00000,   0,   0,   NULL
  7907578, 6.0, 9.5,   3.50000,   0,   0,   NULL
  7907578, 6.0, 9.5,   3.50000,   0,   0,   NULL
  7907501, 5.0, 9.5,   5.00000,   0,   0,   NULL
  7907495, 4.0, 9.25,   5.75000,   0,   0,   NULL
  7907488, 3.0, 9.0,   8.25000,   0,   0,   NULL
  7907480, 2.0, 9.5,   6.50000,   0,   0,   NULL
  7907604, 2.0, 9.25,   8.00000,   0,   0,   NULL
  7907606, 3.0, 9.0,   8.25000,   0,   0,   NULL
  7907740, 3.0, 9.0,   7.00000,   0,   0,   NULL
  7907702, 4.0, 9.0,   8.00000,   0,   0,   NULL
  7907711, 5.0, 9.25,   7.25000,   0,   0,   NULL
  7907726, 6.0, 9.0,   7.75000,   0,   0,   NULL
  7907726, 6.0, 9.0,   7.75000,   0,   0,   NULL
  7907711, 5.0, 9.25,   7.25000,   0,   0,   NULL
  7907702, 4.0, 9.0,   8.00000,   0,   0,   NULL
  7907606, 3.0, 9.0,   8.50000,   0,   0,   NULL
  7907604, 2.0, 9.25,   8.00000,   0,   0,   NULL
  7907740, 3.0, 9.0,   8.00000,   0,   0,   NULL
  7907808, 4.0, 9.5,   7.25000,   0,   0,   NULL
  7907811, 5.0, 9.25,   6.25000,   0,   0,   NULL
  7907815, 6.0, 9.0,   7.50000,   0,   0,   NULL
  7907815, 6.0, 9.0,   7.50000,   0,   0,   NULL
  7907811, 5.0, 9.25,   6.25000,   0,   0,   NULL
  7907808, 4.0, 9.5,   7.25000,   0,   0,   NULL
  7907740, 3.0, 9.0,   7.00000,   0,   0,   NULL
  7908074, 5.0, 9.25,   6.75000,   0,   0,   NULL
  7908078, 6.0, 9.25,   4.00000,   0,   0,   NULL
  7908078, 6.0, 9.25,   4.00000,   0,   0,   NULL
  7908074, 5.0, 9.25,   6.75000,   0,   0,   NULL
  7883082, 4.0, 8.5,   5.75000,   0,   0,   NULL
  7907578, 6.0, 9.5,   3.50000,   1,   0,   NULL
  7907501, 5.0, 9.5,   5.00000,   1,   0,   NULL
  7907495, 4.0, 9.25,   5.75000,   1,   0,   NULL
  7907488, 3.0, 9.0,   8.25000,   1,   0,   NULL
  7907480, 2.0, 9.5,   6.50000,   1,   0,   NULL
  7907474, 6.0, 9.0,   7.50000,   1,   0,   NULL
  7907467, 5.0, 9.0,   8.25000,   1,   0,   NULL
  7907460, 4.0, 9.0,   8.25000,   1,   0,   NULL
  7907446, 3.0, 9.0,   8.25000,   1,   0,   NULL
  7907430, 2.0, 8.75,   8.50000,   1,   0,   NULL
  7907815, 6.0, 9.0,   7.50000,   1,   0,   NULL
  7907811, 5.0, 9.25,   6.25000,   1,   0,   NULL
  7907808, 4.0, 9.5,   7.25000,   1,   0,   NULL
  7907740, 3.0, 9.0,   7.00000,   1,   0,   NULL
  7907726, 6.0, 9.0,   7.75000,   1,   0,   NULL
  7907711, 5.0, 9.25,   7.25000,   1,   0,   NULL
  7907702, 4.0, 9.0,   8.00000,   1,   0,   NULL
  7907606, 3.0, 9.0,   8.50000,   1,   0,   NULL
  7907604, 2.0, 9.25,   8.00000,   1,   0,   NULL
  7919282, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   0,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   0,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   0,   0,   NULL
  7919282, 3.0, 0.0,   1.00000,   0,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7919282, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7925623, 6.0, 8.5,   9.50000,   0,   0,   NULL
  7925639, 2.0, 8.5,   7.50000,   0,   0,   NULL
  7925654, 3.0, 9.25,   6.75000,   0,   0,   NULL
  7925664, 4.0, 9.0,   7.00000,   0,   0,   NULL
  7925680, 5.0, 9.75,   6.50000,   0,   0,   NULL
  7925689, 6.0, 8.5,   9.50000,   0,   0,   NULL
  7925705, 2.0, 8.5,   7.50000,   0,   0,   NULL
  7925812, 6.0, 8.5,   8.00000,   0,   0,   NULL
  7925794, 4.0, 12.0,   4.75000,   0,   0,   NULL
  7925805, 5.0, 10.0,   7.50000,   0,   0,   NULL
  7925829, 7.0, 9.0,   8.00000,   0,   0,   NULL
  7925842, 1.0, 9.0,   4.00000,   0,   0,   NULL
  7925850, 2.0, 8.5,   7.50000,   0,   0,   NULL
  7925842, 1.0, 9.0,   4.00000,   0,   0,   NULL
  7925829, 7.0, 9.0,   8.00000,   0,   0,   NULL
  7925812, 6.0, 8.5,   8.00000,   0,   0,   NULL
  7925805, 5.0, 10.0,   7.50000,   0,   0,   NULL
  7925794, 4.0, 12.0,   4.75000,   0,   0,   NULL
  7925705, 2.0, 8.5,   7.50000,   0,   0,   NULL
  7925623, 6.0, 8.5,   9.50000,   0,   0,   NULL
  7757758, 5.0, 9.5,   7.33334,   0,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   0,   0,   NULL
  7739361, 3.0, 9.5,   8.75000,   0,   0,   NULL
  7739358, 2.0, 8.5,   7.25000,   0,   0,   NULL
  7925689, 6.0, 8.5,   9.50000,   0,   0,   NULL
  7925680, 5.0, 9.75,   6.50000,   0,   0,   NULL
  7925664, 4.0, 9.0,   7.00000,   0,   0,   NULL
  7925654, 3.0, 9.25,   6.75000,   0,   0,   NULL
  7925639, 2.0, 8.5,   7.50000,   0,   0,   NULL
  7925689, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7925680, 5.0, 9.75,   6.50000,   1,   0,   NULL
  7925664, 4.0, 9.0,   7.00000,   1,   0,   NULL
  7925654, 3.0, 9.25,   6.75000,   1,   0,   NULL
  7925639, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7925623, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7757758, 5.0, 9.5,   7.33334,   1,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   1,   0,   NULL
  7739361, 3.0, 9.5,   8.75000,   1,   0,   NULL
  7739358, 2.0, 8.5,   7.25000,   1,   0,   NULL
  7925842, 1.0, 9.0,   4.00000,   1,   0,   NULL
  7925829, 7.0, 9.0,   8.00000,   1,   0,   NULL
  7925812, 6.0, 8.5,   8.00000,   1,   0,   NULL
  7925805, 5.0, 10.0,   7.50000,   1,   0,   NULL
  7925794, 4.0, 12.0,   4.75000,   1,   0,   NULL
  7925705, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7936988, 6.0, 8.75,   7.25000,   0,   0,   NULL
  7936988, 6.0, 8.75,   7.25000,   0,   0,   NULL
  7899765, 5.0, 8.5,   7.50000,   0,   0,   NULL
  7898415, 4.0, 8.75,   10.50000,   0,   0,   NULL
  7936988, 6.0, 8.75,   7.25000,   1,   0,   NULL
  7899765, 5.0, 8.5,   7.50000,   1,   0,   NULL
  7898415, 4.0, 8.75,   10.50000,   1,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   0,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   0,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   0,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   0,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   0,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   0,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   0,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   0,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   0,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   0,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   0,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   0,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   0,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   0,   0,   NULL
  7908078, 6.0, 9.25,   4.00000,   1,   0,   NULL
  7908074, 5.0, 9.25,   6.75000,   1,   0,   NULL
  7883082, 4.0, 8.5,   5.75000,   1,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   1,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   1,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   1,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   1,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   1,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   1,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   1,   0,   NULL
  7925623, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7757758, 5.0, 9.5,   7.33334,   1,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   1,   0,   NULL
  7739361, 3.0, 9.5,   8.75000,   1,   0,   NULL
  7739358, 2.0, 8.5,   7.25000,   1,   0,   NULL
  7925623, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7757758, 5.0, 9.5,   7.33334,   1,   0,   NULL
  7739362, 4.0, 8.5,   7.75000,   1,   0,   NULL
  7739361, 3.0, 9.5,   8.75000,   1,   0,   NULL
  7739358, 2.0, 8.5,   7.25000,   1,   0,   NULL
  7925689, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7925680, 5.0, 9.75,   6.50000,   1,   0,   NULL
  7925664, 4.0, 9.0,   7.00000,   1,   0,   NULL
  7925654, 3.0, 9.25,   6.75000,   1,   0,   NULL
  7925639, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7925689, 6.0, 8.5,   9.50000,   1,   0,   NULL
  7925680, 5.0, 9.75,   6.50000,   1,   0,   NULL
  7925664, 4.0, 9.0,   7.00000,   1,   0,   NULL
  7925654, 3.0, 9.25,   6.75000,   1,   0,   NULL
  7925639, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7925842, 1.0, 9.0,   4.00000,   1,   0,   NULL
  7925829, 7.0, 9.0,   8.00000,   1,   0,   NULL
  7925812, 6.0, 8.5,   8.00000,   1,   0,   NULL
  7925805, 5.0, 10.0,   7.50000,   1,   0,   NULL
  7925842, 1.0, 9.0,   4.00000,   1,   0,   NULL
  7925829, 7.0, 9.0,   8.00000,   1,   0,   NULL
  7925812, 6.0, 8.5,   8.00000,   1,   0,   NULL
  7925805, 5.0, 10.0,   7.50000,   1,   0,   NULL
  7925794, 4.0, 12.0,   4.75000,   1,   0,   NULL
  7925705, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7925794, 4.0, 12.0,   4.75000,   1,   0,   NULL
  7925705, 2.0, 8.5,   7.50000,   1,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7919282, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7847415, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7847414, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7847412, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7847411, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7847409, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7775774, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7775773, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7749706, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7749702, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7749695, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7936988, 6.0, 8.75,   7.25000,   1,   0,   NULL
  7908078, 6.0, 9.25,   4.00000,   1,   0,   NULL
  7908074, 5.0, 9.25,   6.75000,   1,   0,   NULL
  7899765, 5.0, 8.5,   7.50000,   1,   0,   NULL
  7898415, 4.0, 8.75,   10.50000,   1,   0,   NULL
  7898400, 4.0, 9.25,   8.75000,   1,   0,   NULL
  7883082, 4.0, 8.5,   5.75000,   1,   0,   NULL
  7883072, 5.0, 13.0,   4.00000,   1,   0,   NULL
  7883070, 5.0, 9.0,   1.00000,   1,   0,   NULL
  7883067, 4.0, 17.0,   0.50000,   1,   0,   NULL
  7883062, 4.0, 9.25,   5.00000,   1,   0,   NULL
  7883061, 3.0, 21.0,   1.75000,   1,   0,   NULL
  7883059, 3.0, 9.25,   4.50000,   1,   0,   NULL
  7883057, 2.0, 9.25,   7.75000,   1,   0,   NULL
  7807241, 3.0, 8.5,   7.75000,   1,   0,   NULL
  7790565, 2.0, 8.75,   7.50000,   1,   0,   NULL
  7783763, 6.0, 16.5,   1.25000,   1,   0,   NULL
  7783757, 6.0, 9.25,   4.75000,   1,   0,   NULL
  7783708, 5.0, 20.75,   1.25000,   1,   0,   NULL
  7783700, 5.0, 9.25,   7.00000,   1,   0,   NULL
  7783690, 4.0, 15.5,   1.25000,   1,   0,   NULL
  7783682, 4.0, 12.5,   2.50000,   1,   0,   NULL
  7783674, 4.0, 9.0,   2.00000,   1,   0,   NULL
  7767477, 6.0, 8.75,   7.00000,   1,   0,   NULL
  7767369, 5.0, 8.0,   9.00000,   1,   0,   NULL
  7748083, 4.0, 8.25,   9.00000,   1,   0,   NULL
  7736154, 3.0, 8.25,   8.75000,   1,   0,   NULL
  7730232, 3.0, 9.25,   5.00000,   1,   0,   NULL
  7730226, 2.0, 9.25,   9.00000,   1,   0,   NULL
  7730221, 6.0, 9.25,   5.75000,   1,   0,   NULL
  7730216, 5.0, 19.5,   3.25000,   1,   0,   NULL
  7730213, 5.0, 8.0,   7.50000,   1,   0,   NULL
  7729977, 4.0, 9.0,   5.25000,   1,   0,   NULL
  7729974, 4.0, 5.0,   2.00000,   1,   0,   NULL
  7729922, 3.0, 8.5,   6.75000,   1,   0,   NULL
  7729914, 2.0, 9.0,   7.75000,   1,   0,   NULL
  7719432, 2.0, 10.25,   6.50000,   1,   0,   NULL
  7718936, 6.0, 8.5,   9.00000,   1,   0,   NULL
  7686617, 5.0, 9.0,   8.00000,   1,   0,   NULL
  7675598, 4.0, 8.5,   8.50000,   1,   0,   NULL
  7663852, 2.0, 10.5,   5.50000,   1,   0,   NULL
  7663848, 3.0, 8.75,   8.25000,   1,   0,   NULL
  7907815, 6.0, 9.0,   7.50000,   1,   0,   NULL
  7907811, 5.0, 9.25,   6.25000,   1,   0,   NULL
  7907808, 4.0, 9.5,   7.25000,   1,   0,   NULL
  7907740, 3.0, 9.0,   7.00000,   1,   0,   NULL
  7907726, 6.0, 9.0,   7.75000,   1,   0,   NULL
  7907711, 5.0, 9.25,   7.25000,   1,   0,   NULL
  7907702, 4.0, 9.0,   8.00000,   1,   0,   NULL
  7907606, 3.0, 9.0,   8.50000,   1,   0,   NULL
  7907604, 2.0, 9.25,   8.00000,   1,   0,   NULL
  7907578, 6.0, 9.5,   3.50000,   1,   0,   NULL
  7907501, 5.0, 9.5,   5.00000,   1,   0,   NULL
  7907495, 4.0, 9.25,   5.75000,   1,   0,   NULL
  7907488, 3.0, 9.0,   8.25000,   1,   0,   NULL
  7907480, 2.0, 9.5,   6.50000,   1,   0,   NULL
  7907474, 6.0, 9.0,   7.50000,   1,   0,   NULL
  7907467, 5.0, 9.0,   8.25000,   1,   0,   NULL
  7907460, 4.0, 9.0,   8.25000,   1,   0,   NULL
  7907446, 3.0, 9.0,   8.25000,   1,   0,   NULL
  7907430, 2.0, 8.75,   8.50000,   1,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7919282, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7847415, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7847414, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7847412, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7847411, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7847409, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7775774, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7775773, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7749706, 3.0, 0.0,   1.00000,   1,   0,   NULL
  7749702, 2.0, 0.0,   1.00000,   1,   0,   NULL
  7749695, 4.0, 0.0,   1.00000,   1,   0,   NULL
  7919291, 6.0, 0.0,   1.00000,   1,   0,   NULL
  7919289, 5.0, 0.0,   1.00000,   1,   0,   NULL
  7919285, 4.0, 0.0,   1.00000,   1,   0,   NULL
